n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
25,0.67,0.7198,4,7696,27.445473,4.596957,7.868089123670637e-166,1.3090926683963204e-161,0.7341772151898734,0.0737379466817924
25,0.67,0.7198,4,13463,25.339571,4.616387,1.1709855204105934e-141,9.741428544295726e-138,0.540084388185654,0.033465683494044246
25,0.67,0.7198,4,5480,23.09971,4.3665686,4.661005541138931e-118,2.584993673115651e-114,0.7257383966244726,0.1366988088485536
25,0.67,0.7198,4,6229,22.735567,3.9507759,1.9938038058248603e-114,8.293226930328507e-111,0.7721518987341772,0.17413499716392514
25,0.67,0.7198,6,7865,21.723724,4.1364403,1.2243930270303358e-104,2.0371451183730726e-100,0.8623188405797102,0.16272824919441461
25,0.67,0.7198,4,2364,21.57484,3.883874,3.095440097922757e-103,1.0300386469847768e-99,0.540084388185654,0.06409529211571185
25,0.67,0.7198,4,5600,21.24416,3.128811,3.733293992657419e-100,1.0352424241639022e-96,0.8143459915611815,0.21781055019852524
25,0.67,0.7198,4,6480,21.112476,4.2797694,6.108634842192056e-99,1.4519352357770204e-95,0.4430379746835443,0.03800340328984685
25,0.67,0.7198,4,1501,21.105597,4.998775,7.065736139825763e-99,1.469496473680263e-95,0.31645569620253167,0.009642654566080544
25,0.67,0.7198,4,10439,20.76857,2.3727107,8.330281008192539e-96,1.539991282381194e-92,0.9915611814345991,0.7912648893930799
25,0.67,0.7198,4,10702,20.547403,3.1252422,8.119257090262153e-94,1.350881994677817e-90,0.7468354430379747,0.18264322178105502
25,0.67,0.7198,4,8554,20.45462,3.0036175,5.464560265785927e-93,8.265395791104205e-90,0.9367088607594937,0.4293817356778219
25,0.67,0.7198,4,6332,19.881735,3.4877715,5.857357581019932e-88,8.121226286084136e-85,0.5527426160337553,0.08621667612024958
25,0.67,0.7198,4,9714,19.445017,4.029206,3.2117423980699455e-84,4.1105361553144426e-81,0.3924050632911392,0.035734543391945546
25,0.67,0.7198,6,8138,19.259174,4.185554,1.182483658371532e-82,9.837081553992775e-79,0.5144927536231884,0.05209452201933405
25,0.67,0.7198,1,14510,18.932093,2.5997682,6.204748665714635e-80,1.032346083001601e-75,0.8292079207920792,0.4617794486215539
25,0.67,0.7198,6,8255,18.69692,3.6299877,5.244790258805933e-78,2.90876067753377e-74,0.8260869565217391,0.22287862513426424
25,0.67,0.7198,4,4899,18.59157,5.682668,3.7601269174270154e-77,4.468642260867906e-74,0.24472573839662448,0.00737379466817924
25,0.67,0.7198,4,796,18.5761,3.6820123,5.016617605935772e-77,5.564432248503958e-74,0.3881856540084388,0.03970504821327283
25,0.67,0.7198,4,3851,18.387714,2.6936116,1.6478398428227055e-75,1.713547456555261e-72,0.7468354430379747,0.21384004537719795
25,0.67,0.7198,4,840,18.357332,2.6573195,2.884357890798764e-75,2.8229380345358727e-72,0.8270042194092827,0.33295519001701646
25,0.67,0.7198,4,1186,18.304634,2.9324985,7.600163341630761e-75,7.025084315447366e-72,0.620253164556962,0.1366988088485536
25,0.67,0.7198,4,11981,18.234592,3.1033049,2.742935534287168e-74,2.401945337866837e-71,0.6708860759493671,0.18604651162790697
25,0.67,0.7198,4,791,18.133583,2.9467766,1.7310368370085813e-73,1.4400495447074388e-70,0.5864978902953587,0.12422007941009643
25,0.67,0.7198,6,4670,17.939323,5.998436,5.815868257524728e-72,2.4191104017174103e-68,0.2318840579710145,0.0053705692803437165
25,0.67,0.7198,6,7117,17.857353,4.191044,2.5337487328904375e-71,8.43130228356622e-68,0.43478260869565216,0.04189044038668099
25,0.67,0.7198,0,9656,17.74841,1.9444461,1.773034372040641e-70,2.949974588201218e-66,0.838479809976247,0.4661177960734642
25,0.67,0.7198,6,2550,17.70595,4.917983,3.772653254082554e-70,1.0461567473570922e-66,0.2753623188405797,0.011278195488721804
25,0.67,0.7198,4,12220,17.57901,4.3802238,3.567467965577999e-69,2.826453905299369e-66,0.25738396624472576,0.013045944412932501
25,0.67,0.7198,4,7025,17.432222,2.9682574,4.698443778376263e-68,3.5533048902101934e-65,0.5780590717299579,0.13216108905275098
25,0.67,0.7198,4,6568,17.416159,2.9679413,6.221703352996574e-68,4.500726103789435e-65,0.5864978902953587,0.13613159387407828
25,0.67,0.7198,4,8807,17.354057,2.6709788,1.8379300199680415e-67,1.2741449863428448e-64,0.6919831223628692,0.21100397050482134
25,0.67,0.7198,4,8724,17.348688,4.435249,2.0180283080566254e-67,1.3430381995778453e-64,0.270042194092827,0.017016449234259785
25,0.67,0.7198,6,14420,17.263765,4.1024275,8.817027156580764e-67,2.0956813975884394e-63,0.43478260869565216,0.04672395273899033
25,0.67,0.7198,4,6905,17.257494,3.1244457,9.828463473173008e-67,6.289460587178944e-64,0.42616033755274263,0.061259217243335225
25,0.67,0.7198,4,10286,17.183134,2.9680047,3.551870029992918e-66,2.1887412429267472e-63,0.48523206751054854,0.0867838910947249
25,0.67,0.7198,6,8085,17.024271,4.3398914,5.4264863748916945e-65,1.1285735038181001e-61,0.4855072463768116,0.06605800214822771
25,0.67,0.7198,6,5537,16.823042,6.023069,1.654439389767832e-63,3.058506951884132e-60,0.21014492753623187,0.0053705692803437165
25,0.67,0.7198,4,3945,16.786734,2.452158,3.051858613863509e-63,1.8134579863378953e-60,0.7890295358649789,0.3233125354509359
25,0.67,0.7198,0,1453,16.704037,2.2220635,1.2248864031290803e-62,1.0189829987630818e-58,0.5985748218527316,0.2051931602279924
25,0.67,0.7198,6,10450,16.677656,4.1643786,1.9055094920360733e-62,3.170386692849619e-59,0.34782608695652173,0.028464017185821696
25,0.67,0.7198,4,6372,16.6656,2.177832,2.331408738184936e-62,1.3375854684800332e-59,0.9071729957805907,0.5002836074872377
25,0.67,0.7198,4,4796,16.485867,2.9786358,4.636059602710951e-61,2.5711586556634935e-58,0.4345991561181435,0.0737379466817924
25,0.67,0.7198,0,558,16.370882,2.004236,3.087092722400515e-60,1.7121016238433255e-56,0.7505938242280285,0.34578847371754273
25,0.67,0.7198,0,863,16.26942,1.6200898,1.6269170128575036e-59,6.767161314980786e-56,0.8812351543942993,0.6364787840405319
25,0.67,0.7198,6,13685,16.159273,3.6021907,9.770798007195265e-59,1.4778776113064984e-55,0.45652173913043476,0.06068743286788399
25,0.67,0.7198,4,8657,16.122295,2.9322484,1.7787899331749698e-58,9.049684207573417e-56,0.45147679324894513,0.08508224617129892
25,0.67,0.7198,4,6984,16.121737,2.284945,1.7949247436586293e-58,9.049684207573417e-56,0.7510548523206751,0.288712422007941
25,0.67,0.7198,4,8373,16.103716,3.054088,2.4023448830313897e-58,1.1755945342316547e-55,0.46835443037974683,0.09926262053318208
25,0.67,0.7198,4,605,16.09718,2.5718722,2.66999092860083e-58,1.2692374020017316e-55,0.6160337552742616,0.1735677821894498
25,0.67,0.7198,4,6195,16.0717,2.9395714,4.028874397693372e-58,1.8620114508006198e-55,0.45569620253164556,0.08735110606920023
25,0.67,0.7198,6,9076,15.814778,3.6247246,2.4607579856498555e-56,3.4118409471035246e-53,0.42028985507246375,0.05316863587540279
25,0.67,0.7198,3,13431,15.809358,2.6684964,2.681870357542601e-56,4.4620959008793795e-52,0.6081081081081081,0.2106807511737089
25,0.67,0.7198,6,5341,15.7726145,4.1057878,4.802038431330592e-56,6.145870416959876e-53,0.2971014492753623,0.02201933404940924
