n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
50,0.56,0.6284,2,7696,24.720581,4.3684015,6.426131680244844e-135,1.069179788959137e-130,0.5572289156626506,0.05575539568345324
50,0.56,0.6284,2,13463,23.954178,5.0560164,8.358796543264968e-127,6.953682844342126e-123,0.40963855421686746,0.01618705035971223
50,0.56,0.6284,2,5480,23.236677,4.1694922,1.9399478907939584e-119,1.0758951002343293e-115,0.6234939759036144,0.10731414868105515
50,0.56,0.6284,2,8554,21.695555,2.8556387,2.2598584980052756e-104,9.399881422452943e-101,0.8765060240963856,0.38369304556354916
50,0.56,0.6284,3,8138,21.504808,4.584135,1.4036219590440542e-102,2.3353462154574974e-98,0.5555555555555556,0.045576407506702415
50,0.56,0.6284,2,840,20.260471,2.6616464,2.8720234872766716e-91,9.556945356261853e-88,0.7740963855421686,0.2733812949640288
50,0.56,0.6284,2,10439,20.157343,2.012112,2.3200763795066972e-90,6.433571800372071e-87,0.9759036144578314,0.7601918465227818
50,0.56,0.6284,3,7865,20.1238,3.9100146,4.566844643188064e-90,3.79915805866815e-86,0.8,0.1544235924932976
50,0.56,0.6284,0,558,19.873823,2.3835633,6.857617190569965e-88,1.1409703481670308e-83,0.6474127557160048,0.24208725406330198
50,0.56,0.6284,2,3945,19.318665,2.5342946,3.742048201017438e-83,8.894313995504019e-80,0.7530120481927711,0.2829736211031175
50,0.56,0.6284,2,6332,19.076843,3.3535419,3.933047936188917e-81,8.179756445288901e-78,0.4578313253012048,0.07314148681055156
50,0.56,0.6284,1,531,18.83779,2.6502464,3.700997366182561e-79,6.157719417854545e-75,0.50997150997151,0.12865947611710324
50,0.56,0.6284,2,6229,18.819128,3.3232505,5.264358234378997e-79,9.732043589288638e-76,0.5813253012048193,0.15947242206235013
50,0.56,0.6284,2,3851,18.787691,2.5761065,9.523326375433827e-79,1.58449104234468e-75,0.6566265060240963,0.1828537170263789
50,0.56,0.6284,2,1186,18.778309,2.95686,1.1364257834414323e-78,1.7188956531725954e-75,0.5210843373493976,0.10491606714628297
50,0.56,0.6284,2,10702,18.700895,2.818272,4.868043250293117e-78,6.749541966531406e-75,0.5933734939759037,0.1528776978417266
