n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
25,0.23,0.5531,2,5480,23.261276,4.2492037,1.0938756041280095e-119,1.819990230148182e-115,0.5843137254901961,0.06876790830945559
25,0.23,0.5531,2,7696,21.996788,4.5103455,3.0910452420594666e-107,2.57144053686927e-103,0.42745098039215684,0.02979942693409742
25,0.23,0.5531,2,6229,21.35746,3.8184822,3.3240735401054183e-101,1.843531185342465e-97,0.5647058823529412,0.0830945558739255
25,0.23,0.5531,2,8554,19.673386,2.7095337,3.646053655889218e-86,1.51657601816712e-82,0.8196078431372549,0.27277936962750715
25,0.23,0.5531,2,6480,19.205034,4.8351436,3.359085071734632e-82,1.1177691484704162e-78,0.29411764705882354,0.014326647564469915
25,0.23,0.5531,3,7865,18.711811,3.7078295,3.9667032639737957e-78,6.599800890599601e-74,0.6638655462184874,0.09409888357256778
25,0.23,0.5531,2,10439,18.670246,2.1304824,8.645371235040524e-78,2.397361443476737e-74,0.9450980392156862,0.5799426934097421
25,0.23,0.5531,0,558,18.102936,2.5778468,3.02121387038489e-73,5.026695637546381e-69,0.4846153846153846,0.12935779816513762
25,0.23,0.5531,2,13463,17.594164,4.751403,2.7305600488435217e-69,6.490151156094074e-66,0.24313725490196078,0.010888252148997135
25,0.23,0.5531,2,11981,17.465544,3.0825717,2.6218824376708618e-68,5.452859999745974e-65,0.4823529411764706,0.08939828080229226
25,0.23,0.5531,2,840,17.232819,2.626045,1.5062921304446062e-66,2.784632051815262e-63,0.6,0.15415472779369627
25,0.23,0.5531,2,5600,17.17573,2.8464804,4.0354781542370195e-66,6.714228553019553e-63,0.5058823529411764,0.10315186246418338
25,0.23,0.5531,1,531,17.023468,2.9453533,5.5012636514234295e-65,9.153002463238301e-61,0.36312849162011174,0.06619937694704049
25,0.23,0.5531,2,10702,16.901562,2.8415616,4.381446767495357e-64,6.627137392507978e-61,0.48627450980392156,0.09570200573065903
25,0.23,0.5531,0,14510,16.864866,2.2413974,8.158610836966241e-64,6.787148355272216e-60,0.567032967032967,0.2467889908256881
25,0.23,0.5531,3,14420,16.826134,4.1052117,1.5702874997139666e-63,1.3063221710120487e-59,0.3697478991596639,0.028708133971291867
25,0.23,0.5531,3,8138,16.712868,4.225554,1.0563148863179374e-62,5.858322359519281e-59,0.35294117647058826,0.026049973418394472
25,0.23,0.5531,2,1501,16.15359,6.1011643,1.0714236361477052e-58,1.4855288715187932e-55,0.16470588235294117,0.002292263610315186
25,0.23,0.5531,3,7117,16.113958,4.3222375,2.035646472800542e-58,8.467271503613854e-55,0.31092436974789917,0.02073365231259968
25,0.23,0.5531,2,6332,15.834375,3.5218284,1.8024084156494565e-56,2.306805478428897e-53,0.3137254901960784,0.03896848137535817
25,0.23,0.5531,2,1186,15.769904,2.958054,5.0126133467904205e-56,5.95713291884993e-53,0.3843137254901961,0.06418338108882521
25,0.23,0.5531,3,8085,15.680113,4.274616,2.0688570331438585e-55,6.884328663489504e-52,0.3697478991596639,0.03615098351940457
25,0.23,0.5531,3,8255,15.60501,3.3359268,6.729886706153358e-55,1.8661975836163262e-51,0.5966386554621849,0.11430090377458799
25,0.23,0.5531,2,6568,15.57566,3.050325,1.065473877255671e-54,1.1818236246519902e-51,0.3843137254901961,0.0670487106017192
25,0.23,0.5531,2,2364,15.309543,3.393514,6.602697057415205e-53,6.865979602579636e-50,0.28627450980392155,0.0332378223495702
25,0.23,0.5531,2,9714,15.058501,4.2662187,3.035918772210254e-51,2.9712715607078945e-48,0.19215686274509805,0.010315186246418338
25,0.23,0.5531,3,1687,15.003876,3.5116355,6.925474048884164e-51,1.6460862460762104e-47,0.46218487394957986,0.06698564593301436
25,0.23,0.5531,0,6932,14.873864,1.8861642,4.871832934754166e-50,2.7019185456146606e-46,0.5054945054945055,0.20733944954128442
25,0.23,0.5531,2,12017,14.801491,2.559391,1.4327079039418084e-49,1.3242996725435447e-46,0.4823529411764706,0.12492836676217765
25,0.23,0.5531,2,791,14.514223,2.9828718,9.846664701873081e-48,8.62256880577707e-45,0.3254901960784314,0.05329512893982808
25,0.23,0.5531,2,6372,14.510218,1.9924581,1.043894145574715e-47,8.684155397036054e-45,0.7254901960784313,0.31002865329512896
25,0.23,0.5531,2,3945,14.468747,2.320558,1.9091749401681186e-47,1.5126120311674835e-44,0.5372549019607843,0.1650429799426934
25,0.23,0.5531,3,13685,14.45508,3.6362371,2.328588114233763e-47,4.842881130577669e-44,0.3445378151260504,0.03615098351940457
25,0.23,0.5531,2,13937,14.369421,3.2996538,8.050188737501195e-47,6.088138191570222e-44,0.26666666666666666,0.0332378223495702
25,0.23,0.5531,3,4728,14.368856,2.8383105,8.116025373803494e-47,1.500382557437139e-43,0.8319327731092437,0.32110579479000534
25,0.23,0.5531,3,14558,13.733961,4.6474795,6.356109749307991e-43,1.0575295400898636e-39,0.19327731092436976,0.009569377990430622
25,0.23,0.5531,1,15388,13.647765,2.9735909,2.0816495441559088e-42,1.2355359198563948e-38,0.23324022346368714,0.037383177570093455
25,0.23,0.5531,2,605,13.471362,2.4899352,2.305724608297698e-41,1.598443584702379e-38,0.37254901960784315,0.0830945558739255
25,0.23,0.5531,2,4899,13.369491,5.331019,9.116353203302767e-41,6.067115383862058e-38,0.12941176470588237,0.0040114613180515755
25,0.23,0.5531,2,6984,13.338888,2.2002015,1.3749487692645973e-40,8.798614470393989e-38,0.47058823529411764,0.13868194842406878
25,0.23,0.5531,3,14883,13.318038,4.294669,1.8182293395866205e-40,2.7501545229129264e-37,0.19327731092436976,0.01063264221158958
25,0.23,0.5531,3,4670,13.263783,6.9100575,3.754662958299634e-40,5.205840191682443e-37,0.1092436974789916,0.001063264221158958
25,0.23,0.5531,0,5001,13.189991,1.4984528,1.0019756179780078e-39,4.167717582979523e-36,0.4945054945054945,0.21651376146788992
25,0.23,0.5531,0,1453,13.0976095,2.2325385,3.397906996244631e-39,1.1306875320703636e-35,0.3010989010989011,0.07706422018348624
25,0.23,0.5531,0,11998,13.012159,1.8936492,1.0435160498012689e-38,2.8936700060989183e-35,0.3868131868131868,0.13761467889908258
25,0.23,0.5531,1,4136,12.917252,2.5443413,3.5976208660193494e-38,1.4964303992207483e-34,0.2569832402234637,0.05763239875389408
25,0.23,0.5531,2,15111,12.808203,2.5333169,1.4751131895792889e-37,9.089975277118595e-35,0.36470588235294116,0.08939828080229226
25,0.23,0.5531,2,7919,12.670647,2.0496285,8.600299103920476e-37,5.1104205889653175e-34,0.4196078431372549,0.11232091690544413
25,0.23,0.5531,2,3851,12.663286,2.2223437,9.446093031967081e-37,5.419451581581665e-34,0.41568627450980394,0.1151862464183381
25,0.23,0.5531,1,11524,12.592521,1.8873454,2.321392174795676e-36,7.724664600850091e-33,0.3505586592178771,0.11993769470404984
25,0.23,0.5531,2,10685,12.568631,1.7069,3.1411644614504266e-36,1.7420898103204067e-33,0.6352941176470588,0.26876790830945557
25,0.23,0.5531,2,8592,12.501839,1.5964518,7.294440721534948e-36,3.914996926609628e-33,0.7607843137254902,0.436676217765043
25,0.23,0.5531,3,5537,12.407556,5.2318625,2.3780251298295725e-35,3.043506316161879e-32,0.12605042016806722,0.003721424774056353
25,0.23,0.5531,2,796,12.382471,3.8706331,3.251745223210797e-35,1.6907042819931636e-32,0.14901960784313725,0.010888252148997135
25,0.23,0.5531,2,1191,12.284504,2.6053302,1.0971616564982105e-34,5.531689588126433e-32,0.2901960784313726,0.05902578796561605
25,0.23,0.5531,0,863,12.270943,1.3480062,1.2973404695216465e-34,2.2576991819399523e-31,0.5626373626373626,0.3403669724770642
25,0.23,0.5531,0,13480,12.267304,1.6275415,1.3569534691308764e-34,2.2576991819399523e-31,0.45384615384615384,0.21559633027522937
25,0.23,0.5531,3,2550,12.20565,4.4180126,2.8998283224565935e-34,3.4462388306452004e-31,0.15966386554621848,0.008506113769271665
25,0.23,0.5531,2,8991,12.191786,1.9363408,3.438033842901148e-34,1.6824119728879208e-31,0.48627450980392156,0.1644699140401146
25,0.23,0.5531,2,6905,12.186422,2.971115,3.671891343565456e-34,1.7455122335497732e-31,0.20784313725490197,0.028080229226361032
25,0.23,0.5531,2,8807,12.148405,2.2420356,5.849525971704142e-34,2.7034559199225976e-31,0.3803921568627451,0.10429799426934097
25,0.23,0.5531,0,2447,12.0900135,3.164172,1.1926663639844936e-33,1.8039620876340003e-30,0.20549450549450549,0.03577981651376147
25,0.23,0.5531,2,12060,12.0561075,2.2588112,1.8009615223173825e-33,8.098485894139625e-31,0.39215686274509803,0.11232091690544413
25,0.23,0.5531,2,6195,11.972377,2.8660026,4.958752383135434e-33,2.1711505829107197e-30,0.24705882352941178,0.04469914040114613
25,0.23,0.5531,2,10355,11.814358,1.49241,3.2905204744974766e-32,1.3686919913672254e-29,0.7450980392156863,0.43782234957020055
25,0.23,0.5531,2,8724,11.805413,4.696754,3.6598841395871034e-32,1.4851988369378102e-29,0.10980392156862745,0.004584527220630372
25,0.23,0.5531,2,8373,11.757831,2.7043781,6.436669462909319e-32,2.5498406315210776e-29,0.2549019607843137,0.0492836676217765
25,0.23,0.5531,0,8159,11.647727,2.601336,2.356602178235819e-31,3.2674289201239627e-28,0.22197802197802197,0.04954128440366973
25,0.23,0.5531,1,13431,11.645908,2.0951312,2.407420537688147e-31,5.722094700865056e-28,0.2849162011173184,0.09034267912772585
25,0.23,0.5531,3,9076,11.623765,3.6863072,3.1207257307761483e-31,3.4615089805769034e-28,0.226890756302521,0.023923444976076555
