n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
50,0.67,0.6649,2,7696,28.415632,4.820267,1.296277067160669e-177,2.156745784341921e-173,0.6964285714285714,0.06162790697674419
50,0.67,0.6649,2,13463,25.747843,4.964458,3.4077662796768005e-146,2.8349207680631303e-142,0.5035714285714286,0.02558139534883721
50,0.67,0.6649,2,5480,22.81668,4.2603507,3.1318008675419117e-115,1.736896761138744e-111,0.6642857142857143,0.12441860465116279
50,0.67,0.6649,3,8138,22.186464,4.6674457,4.640797180526454e-109,7.721358348959914e-105,0.5693430656934306,0.04455179817498658
50,0.67,0.6649,0,558,21.685156,2.5863628,2.832940404558744e-104,4.713446245104838e-100,0.6900237529691211,0.2504317789291883
50,0.67,0.6649,2,8554,21.209719,2.9147186,7.767591041036871e-100,3.2309294935192863e-96,0.925,0.4232558139534884
50,0.67,0.6649,1,531,21.150396,3.1141253,2.7363794119087346e-99,4.552788065533752e-95,0.5425101214574899,0.1199364575059571
50,0.67,0.6649,2,1186,21.053417,3.2699342,2.1276994289974658e-98,7.080132619931968e-95,0.6285714285714286,0.11744186046511627
50,0.67,0.6649,2,6229,20.983646,3.6142132,9.251845522846326e-98,2.565536763485286e-94,0.6928571428571428,0.17848837209302326
50,0.67,0.6649,2,10439,20.956926,2.2389035,1.6223154683957313e-97,3.856012109024026e-94,0.9821428571428571,0.7837209302325582
50,0.67,0.6649,2,10702,20.673735,3.0488355,5.971288518496213e-95,1.24187872963425e-91,0.7107142857142857,0.175
50,0.67,0.6649,2,6480,20.474098,4.449598,3.6647347402778084e-93,6.774872956526907e-90,0.3964285714285714,0.03430232558139535
50,0.67,0.6649,2,2364,20.019537,3.685177,3.721705819687972e-89,6.192174142796848e-86,0.4607142857142857,0.05755813953488372
50,0.67,0.6649,3,7865,19.95513,3.956957,1.352713658136054e-88,1.1253224922033833e-84,0.8029197080291971,0.16800858829844337
50,0.67,0.6649,3,13685,19.596962,3.8562844,1.641380942903397e-85,9.10309870934224e-82,0.5547445255474452,0.05743424584004294
50,0.67,0.6649,2,6332,19.536901,3.328652,5.332265168401149e-85,8.065293442896211e-82,0.525,0.0877906976744186
50,0.67,0.6649,2,5600,19.419954,2.8275185,5.233741081227818e-84,7.256582009122369e-81,0.725,0.21686046511627907
50,0.67,0.6649,3,8255,19.297588,3.6006072,5.627426103996341e-83,2.3407278879572782e-79,0.8613138686131386,0.2200751476113795
50,0.67,0.6649,2,796,19.22748,3.740924,2.179674835501618e-82,2.7896484548519936e-79,0.375,0.03488372093023256
50,0.67,0.6649,3,14420,19.215633,4.1696343,2.7387279820416427e-82,9.113391233041771e-79,0.49635036496350365,0.04723564143853999
50,0.67,0.6649,2,4899,19.016642,6.3968496,1.241894461846872e-80,1.4759028611577327e-77,0.23214285714285715,0.004069767441860465
50,0.67,0.6649,3,2550,18.991909,5.2778425,1.9896472631159068e-80,5.5172918606204096e-77,0.30656934306569344,0.011808910359634998
50,0.67,0.6649,2,1501,18.880463,5.1838903,1.6513163504058742e-79,1.8316400958701956e-76,0.25357142857142856,0.00813953488372093
50,0.67,0.6649,3,10450,18.755611,4.52343,1.7420206133272009e-78,4.1405341377911383e-75,0.3722627737226277,0.02308105206655931
50,0.67,0.6649,2,9714,18.722467,3.931095,3.2474859200446073e-78,3.3769794211063857e-75,0.3607142857142857,0.035465116279069765
50,0.67,0.6649,3,8085,18.664305,4.487171,9.662415821052962e-78,2.00954093038349e-74,0.5255474452554745,0.06172839506172839
50,0.67,0.6649,2,840,18.605507,2.5325835,2.8993250598794835e-77,2.702877072104359e-74,0.8071428571428572,0.3116279069767442
50,0.67,0.6649,2,3851,18.605051,2.6352675,2.9241367530880195e-77,2.702877072104359e-74,0.7178571428571429,0.21220930232558138
50,0.67,0.6649,2,6568,18.451143,3.085435,5.105415132478583e-76,4.470731419693614e-73,0.5678571428571428,0.12674418604651164
50,0.67,0.6649,2,11981,18.395699,3.0371969,1.4221624429635274e-75,1.1830969363013586e-72,0.6321428571428571,0.17848837209302326
50,0.67,0.6649,0,1453,18.280336,2.452145,1.1869356418755955e-74,9.874117604763079e-71,0.5083135391923991,0.13730569948186527
50,0.67,0.6649,0,14510,18.162354,2.2224774,1.0253311056895837e-73,5.686486312154431e-70,0.7125890736342043,0.41968911917098445
50,0.67,0.6649,3,4670,18.143885,6.0839753,1.435200903275294e-73,2.653208069854927e-70,0.22627737226277372,0.0042941492216854536
50,0.67,0.6649,3,7117,17.981152,4.253619,2.737480550452302e-72,4.5546201398425403e-69,0.4306569343065693,0.03972088030059045
50,0.67,0.6649,2,6905,17.836746,3.2306144,3.664154209169616e-71,2.9030570348649555e-68,0.4107142857142857,0.05755813953488372
50,0.67,0.6649,2,12220,17.81291,5.2142878,5.611502634808948e-71,4.243826401725058e-68,0.225,0.0069767441860465115
