n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
50,0.67,0.4099,1,13650,30.603447,6.14521,1.101274120377695e-205,1.8322998814844087e-201,0.6348773841961853,0.030006123698714023
50,0.67,0.4099,1,8685,29.257545,5.411771,3.599875721743741e-188,2.994736612918618e-184,0.6239782016348774,0.03735456215554195
50,0.67,0.4099,1,1818,28.23765,4.4016285,2.01826183522036e-175,1.1193280138132116e-171,0.6948228882833788,0.07593386405388855
50,0.67,0.4099,1,15106,26.526762,5.583716,4.762460949380776e-155,1.9809456318949334e-151,0.5122615803814714,0.027556644213104716
50,0.67,0.4099,1,1569,25.767178,3.44732,2.0695309250786263e-146,6.886571106291637e-143,0.7983651226158038,0.15064298836497245
50,0.67,0.4099,1,8613,24.282673,2.580267,2.988347789091181e-130,8.286688419149845e-127,0.989100817438692,0.7152480097979179
50,0.67,0.4099,1,4501,24.228113,6.173044,1.1249570404536865e-129,2.6738621770097768e-126,0.3760217983651226,0.007348438456827924
50,0.67,0.4099,1,10133,24.217596,3.611641,1.4519945718528198e-129,3.019785710810902e-126,0.8147138964577657,0.23576240048989588
50,0.67,0.4099,1,601,23.869572,3.16134,6.343010998889612e-126,1.1726112999947262e-122,0.9128065395095368,0.3037354562155542
50,0.67,0.4099,0,6308,23.5547,3.6347697,1.1235372827695e-122,1.8693413310718943e-119,0.8897734231475811,0.2997275204359673
50,0.67,0.4099,1,3561,23.199059,3.0257523,4.6538461452181095e-119,7.039153833103536e-116,0.9318801089918256,0.33986527862829147
50,0.67,0.4099,1,13352,22.714558,3.3888173,3.216825492979267e-114,4.4601285460157535e-111,0.6893732970027248,0.16717697489283528
50,0.67,0.4099,1,6480,22.229004,3.9859545,1.8008836774534724e-109,2.3048540481131444e-106,0.4986376021798365,0.06062461726883037
50,0.67,0.4099,1,12515,21.090004,4.0919995,9.825447190645652e-99,1.1676842168425884e-95,0.45776566757493187,0.056338028169014086
50,0.67,0.4099,1,1970,20.96463,2.4767802,1.3798986042954404e-97,1.5305835318845024e-94,0.8910081743869209,0.47030006123698714
50,0.67,0.4099,1,4533,20.639898,5.2583447,1.2031731780463092e-94,1.2511497085209058e-91,0.2997275204359673,0.009797917942437232
50,0.67,0.4099,1,4333,20.528667,3.2444246,1.1940406738565902e-93,1.1686146312721146e-90,0.5776566757493188,0.12308634415186773
50,0.67,0.4099,1,7009,20.450842,3.0044482,5.904710909084334e-93,5.457921116963618e-90,0.5640326975476839,0.10900183710961421
50,0.67,0.4099,1,3094,20.085281,4.1329927,9.925819615876289e-90,8.691883514155248e-87,0.47956403269754766,0.07899571341090018
50,0.67,0.4099,1,7415,19.656347,3.2099137,5.101539562759064e-86,4.243970762259265e-83,0.6485013623978202,0.19595835884874463
50,0.67,0.4099,1,5610,19.549946,4.959015,4.129635268403995e-85,3.2718510283669363e-82,0.2724795640326976,0.009185548071034905
50,0.67,0.4099,1,15388,19.49772,3.5406733,1.1478586179116297e-84,8.680941674915317e-82,0.37329700272479566,0.03674219228413962
50,0.67,0.4099,1,8777,19.490913,2.655465,1.3112035303831028e-84,9.485132321093072e-82,0.7166212534059946,0.24862216778934476
50,0.67,0.4099,0,8550,19.418884,4.7936974,5.343902839729766e-84,3.70466064364266e-81,0.6558481322718922,0.05722070844686648
50,0.67,0.4099,1,5600,19.412577,3.133344,6.041965415704063e-84,4.0210488234593683e-81,0.4904632152588556,0.08818126148193509
50,0.67,0.4099,0,13914,18.432276,2.0020986,7.237461617661432e-76,4.6314187074865736e-73,0.9148805878750765,0.6212534059945504
50,0.67,0.4099,0,12385,18.289274,2.8307073,1.0074909589505812e-74,6.208383175933248e-72,0.7856705450091855,0.28065395095367845
50,0.67,0.4099,0,13937,18.25321,5.3590975,1.9510200348421627e-74,1.1593239764179965e-71,0.5946111451316595,0.04087193460490463
50,0.67,0.4099,0,1873,18.238237,2.5631099,2.5659607299200384e-74,1.472153607738262e-71,0.7721984078383344,0.2970027247956403
50,0.67,0.4099,1,3940,18.122217,3.4502738,2.1284028464985275e-73,1.1804122186680834e-70,0.36239782016348776,0.04592774035517452
