n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
15,0.01,0.5563,4,14561,22.646395,9.272906,1.514063169906541e-113,2.5190983020905026e-109,0.2786885245901639,0.0005157297576070139
15,0.01,0.5563,2,6596,15.332572,5.8773694,4.63272482121437e-53,7.707927557536469e-49,0.16981132075471697,0.0031678986272439284
15,0.01,0.5563,2,6041,13.786322,6.0939965,3.080716609770399e-43,2.5628481476679947e-39,0.1320754716981132,0.0021119324181626186
15,0.01,0.5563,4,11206,13.717814,4.028786,7.942327533816355e-43,6.607222275381826e-39,0.39344262295081966,0.032490974729241874
15,0.01,0.5563,3,2371,13.104394,5.3326287,3.107334047815728e-39,5.169982388755809e-35,0.1414141414141414,0.003682272488164124
15,0.01,0.5563,3,8672,13.008788,4.5207644,1.0905808980986774e-38,9.072542491282896e-35,0.18181818181818182,0.008416622830089426
15,0.01,0.5563,3,13650,12.410562,4.073014,2.2904198707892595e-35,1.2702668603397232e-31,0.21212121212121213,0.014729089952656496
15,0.01,0.5563,2,4894,12.21895,4.1332307,2.462439961626327e-34,1.3656692027179609e-30,0.2169811320754717,0.017423442449841606
15,0.01,0.5563,3,4996,11.769323,4.857487,5.617356684327059e-32,2.33653951284584e-28,0.13131313131313133,0.004734350341925302
15,0.01,0.5563,2,6452,11.563478,6.0277057,6.309994826493381e-31,2.6246423480799214e-27,0.09433962264150944,0.0015839493136219642
15,0.01,0.5563,2,3498,11.4791355,4.4336505,1.679512505304679e-30,5.588745812651851e-27,0.14150943396226415,0.006863780359028511
15,0.01,0.5563,4,4699,11.284443,25.47076,1.566313109418101e-29,5.212063502899673e-26,0.06557377049180328,0.0
15,0.01,0.5563,4,9265,11.284443,25.47076,1.566313109418101e-29,5.212063502899673e-26,0.06557377049180328,0.0
15,0.01,0.5563,4,2134,11.284443,25.47076,1.566313109418101e-29,5.212063502899673e-26,0.06557377049180328,0.0
15,0.01,0.5563,2,1650,10.367082,25.254023,3.5005389137440135e-25,8.320280920981843e-22,0.05660377358490566,0.0
15,0.01,0.5563,2,10439,10.367082,25.254023,3.5005389137440135e-25,8.320280920981843e-22,0.05660377358490566,0.0
15,0.01,0.5563,3,4352,10.071087,4.4539704,7.415421403412636e-24,2.4675556261995887e-20,0.1111111111111111,0.0052603892688058915
15,0.01,0.5563,4,380,9.770166,25.047472,1.512029023268267e-22,3.5938769841624896e-19,0.04918032786885246,0.0
15,0.01,0.5563,4,11248,9.770166,25.047472,1.512029023268267e-22,3.5938769841624896e-19,0.04918032786885246,0.0
15,0.01,0.5563,1,8945,9.4294,6.6485276,4.124405983180332e-21,6.862186674815436e-17,0.05472636815920398,0.0005558643690939411
15,0.01,0.5563,3,2706,8.924884,3.2924666,4.4616831971768675e-19,1.2372247505771454e-15,0.1717171717171717,0.020515518148342977
15,0.01,0.5563,2,11175,8.91493,3.9670563,4.881239558672559e-19,1.0151757972149254e-15,0.10377358490566038,0.006863780359028511
15,0.01,0.5563,3,9889,8.770606,24.75948,1.7770777081862425e-18,4.223859844114672e-15,0.04040404040404041,0.0
15,0.01,0.5563,1,2366,8.673434,4.775731,4.19278946918987e-18,2.9395094762513436e-14,0.05970149253731343,0.0022234574763757642
15,0.01,0.5563,1,168,8.646717,3.2806814,5.300233458801557e-18,2.9395094762513436e-14,0.09950248756218906,0.010561423012784881
15,0.01,0.5563,2,7384,8.236242,5.323892,1.777034318141868e-16,3.2851441094715995e-13,0.05660377358490566,0.0015839493136219642
15,0.01,0.5563,1,3031,8.183876,4.7964425,2.7485659409703847e-16,1.1432660031466313e-12,0.05472636815920398,0.0022234574763757642
15,0.01,0.5563,3,6673,8.120912,5.6099124,4.626947661045692e-16,9.622894398059778e-13,0.050505050505050504,0.0010520778537611783
15,0.01,0.5563,4,9358,7.9753113,24.454273,1.5199730755874426e-15,2.107442669301989e-12,0.03278688524590164,0.0
15,0.01,0.5563,4,3068,7.9753113,24.454273,1.5199730755874426e-15,2.107442669301989e-12,0.03278688524590164,0.0
15,0.01,0.5563,4,13448,7.9753113,24.454273,1.5199730755874426e-15,2.107442669301989e-12,0.03278688524590164,0.0
15,0.01,0.5563,4,8596,7.9753113,24.454273,1.5199730755874426e-15,2.107442669301989e-12,0.03278688524590164,0.0
15,0.01,0.5563,4,9838,7.9753113,24.454273,1.5199730755874426e-15,2.107442669301989e-12,0.03278688524590164,0.0
15,0.01,0.5563,1,15202,7.9461465,3.9575675,1.924025681955309e-15,6.215913662453469e-12,0.06467661691542288,0.0044469149527515284
15,0.01,0.5563,1,10518,7.927191,24.542337,2.2415844437264582e-15,6.215913662453469e-12,0.03482587064676617,0.0
15,0.01,0.5563,1,14833,7.663267,4.5076904,1.8126204142532735e-14,4.3083397789065666e-11,0.04975124378109453,0.0022234574763757642
15,0.01,0.5563,1,6480,7.337312,24.317448,2.1792587484555278e-13,4.5323133821003835e-10,0.029850746268656716,0.0
15,0.01,0.5563,2,8029,7.325125,24.239803,2.3867594051090196e-13,3.971090298220387e-10,0.02830188679245283,0.0
15,0.01,0.5563,1,15396,7.2986836,5.9864492,2.9059700346584954e-13,5.372169937405338e-10,0.03482587064676617,0.0005558643690939411
15,0.01,0.5563,3,605,7.0508895,3.868778,1.7777765209861292e-12,3.286516195129691e-09,0.08080808080808081,0.006838506049447659
15,0.01,0.5563,2,12062,6.7431555,4.5038204,1.5498316518513623e-11,2.3441908203184513e-08,0.04716981132075472,0.0021119324181626186
15,0.01,0.5563,1,2552,6.69634,24.051918,2.1370406062529476e-11,3.232445263829871e-08,0.024875621890547265,0.0
15,0.01,0.5563,1,1690,6.6963367,24.212997,2.1370896683572894e-11,3.232445263829871e-08,0.024875621890547265,0.0
