n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
15,0.78,0.2381,2,6491,37.030125,6.760673,3.751848007710026e-300,6.242324715227941e-296,0.8528528528528528,0.033593281343731254
15,0.78,0.2381,2,10518,28.30268,5.449029,3.2031814389284884e-176,2.6647266390446096e-172,0.5555555555555556,0.023395320935812838
15,0.78,0.2381,2,5280,27.965437,4.197818,4.2792419419141726e-172,2.3732675809856e-168,0.7087087087087087,0.07618476304739052
15,0.78,0.2381,1,4894,25.692057,4.541126,1.4340201385637637e-145,2.38592270654239e-141,0.6481481481481481,0.08631319358816276
15,0.78,0.2381,2,11236,25.318983,6.3608794,1.974168105817863e-141,8.211552236149401e-138,0.4024024024024024,0.007198560287942412
15,0.78,0.2381,2,13326,24.484074,4.590912,2.1832771609683334e-132,7.265073080838226e-129,0.4924924924924925,0.03479304139172166
15,0.78,0.2381,1,6041,24.35325,3.8979173,5.355356961106967e-131,4.455121455944885e-127,0.6058201058201058,0.08323057953144267
15,0.78,0.2381,2,6902,24.04098,3.2622674,1.0373634337118499e-127,2.8766088016829594e-124,0.7507507507507507,0.15056988602279545
15,0.78,0.2381,2,6580,23.24371,3.2600496,1.6469776202643976e-119,3.9146305208512925e-116,0.6876876876876877,0.1307738452309538
15,0.78,0.2381,1,14286,23.142677,3.6414552,1.7228364544198489e-118,9.554850976212481e-115,0.6931216931216931,0.16091245376078914
15,0.78,0.2381,2,7085,22.822802,2.4786909,2.7228822330824016e-115,5.662914324253125e-112,0.990990990990991,0.6442711457708459
15,0.78,0.2381,1,9275,22.40263,3.1917253,3.710192492295079e-111,1.5432545671701378e-107,0.671957671957672,0.1467324290998767
15,0.78,0.2381,1,7097,22.06903,3.0450313,6.2722114209451086e-108,2.0871410724336945e-104,0.6666666666666666,0.14734895191122072
15,0.78,0.2381,0,4365,21.986,3.0777988,3.920591678483382e-107,6.523080434660651e-103,0.7230411171450737,0.24613220815752462
15,0.78,0.2381,2,11440,21.599117,3.2721543,1.8307728068368802e-103,3.384488662239112e-100,0.5825825825825826,0.09778044391121776
15,0.78,0.2381,2,988,21.37748,1.8451252,2.165140067235684e-101,3.602360043866731e-98,0.990990990990991,0.8620275944811038
15,0.78,0.2381,2,4730,21.333778,1.4812276,5.516574666434801e-101,8.344069936376565e-98,1.0,0.979004199160168
15,0.78,0.2381,2,13917,21.317827,2.6335206,7.757796755106958e-101,1.0756185200955798e-97,0.8258258258258259,0.2927414517096581
15,0.78,0.2381,2,5577,20.304604,1.8225557,1.1708580288284182e-91,1.3914811345462303e-88,0.987987987987988,0.8650269946010798
15,0.78,0.2381,2,8443,20.113394,3.654465,5.633382594442983e-90,6.248547973756157e-87,0.42042042042042044,0.046790641871625675
15,0.78,0.2381,2,8602,19.788904,3.4552374,3.710270771390967e-87,3.8582178184001815e-84,0.44144144144144143,0.05698860227954409
15,0.78,0.2381,2,1262,19.723879,1.9810889,1.3450626793780038e-86,1.2432862699717346e-83,0.972972972972973,0.6304739052189562
15,0.78,0.2381,2,13650,19.488447,2.4875734,1.375932665303848e-84,1.2048825097539696e-81,0.8738738738738738,0.3233353329334133
15,0.78,0.2381,1,1179,18.962868,5.043727,3.4576894236138926e-80,9.588172771681323e-77,0.2619047619047619,0.009864364981504316
15,0.78,0.2381,1,6306,18.791983,3.3097568,8.783428273544622e-79,2.0876954230747918e-75,0.3783068783068783,0.04438964241676942
15,0.78,0.2381,2,12286,18.639107,2.8170776,1.5480339305996821e-77,1.2264851684436908e-74,0.5645645645645646,0.1289742051589682
15,0.78,0.2381,2,13466,18.603685,2.639989,2.999562368992236e-77,2.268487213422401e-74,0.6726726726726727,0.21115776844631073
15,0.78,0.2381,2,8640,18.43894,1.5077912,6.398394156921962e-76,4.628542694907287e-73,0.990990990990991,0.8668266346730654
15,0.78,0.2381,0,3471,18.295738,1.7701318,8.948179963334828e-75,4.962660607665496e-71,0.8448409619860356,0.49929676511954996
15,0.78,0.2381,2,16528,18.176395,2.7062142,7.938279011712751e-74,5.503211924869864e-71,0.5795795795795796,0.13857228554289142
15,0.78,0.2381,1,1354,18.137999,2.060951,1.5974486296188876e-73,3.322293787449881e-70,0.783068783068783,0.3723797780517879
15,0.78,0.2381,1,6568,18.019762,2.10691,1.363267788776015e-72,2.520227718850593e-69,0.917989417989418,0.5819975339087546
15,0.78,0.2381,2,15126,17.909246,2.2347913,9.987989115468845e-72,6.647206516126826e-69,0.7837837837837838,0.28134373125374923
15,0.78,0.2381,2,1089,17.802387,2.0256722,6.771924925958768e-71,4.333511035311615e-68,0.8378378378378378,0.4091181763647271
15,0.78,0.2381,1,3378,17.77058,2.490652,1.1944824794339474e-70,1.9873799492822018e-67,0.6058201058201058,0.18249075215782984
15,0.78,0.2381,2,8890,17.70208,1.8044333,4.04106299384396e-70,2.318455382468131e-67,0.9099099099099099,0.6568686262747451
15,0.78,0.2381,1,8937,17.46678,2.8927639,2.5657505796622307e-68,3.880814376765472e-65,0.40476190476190477,0.06781750924784218
15,0.78,0.2381,2,378,17.424765,1.9712981,5.352755549970277e-68,2.783098338762671e-65,0.8528528528528528,0.4097180563887223
15,0.78,0.2381,0,1945,17.342314,1.4295378,2.254727875951147e-67,9.378540600018796e-64,0.9464701318851824,0.7510548523206751
15,0.78,0.2381,1,6614,17.042604,3.1892648,3.96671415804836e-65,5.4998491801340514e-62,0.3783068783068783,0.06411837237977805
15,0.78,0.2381,2,7248,16.97155,2.3314307,1.3336657492714236e-64,6.5263325695229256e-62,0.6156156156156156,0.1985602879424115
15,0.78,0.2381,1,1202,16.953327,2.865001,1.818666034357996e-64,2.3276127292037182e-61,0.43386243386243384,0.08877928483353884
15,0.78,0.2381,2,6604,16.856396,1.9085968,9.415746146856239e-64,4.4759766968969744e-61,0.8558558558558559,0.4253149370125975
15,0.78,0.2381,2,9929,16.806131,3.4142485,2.2007601910706546e-63,9.896283259198258e-61,0.32432432432432434,0.04079184163167367
15,0.78,0.2381,2,12195,16.790606,3.4466345,2.8591479479752845e-63,1.2518553568003365e-60,0.3063063063063063,0.03419316136772645
15,0.78,0.2381,2,13473,16.672176,1.6090633,2.088483039781508e-62,8.909789952790955e-60,0.960960960960961,0.7252549490101979
15,0.78,0.2381,0,13743,16.422522,1.6800817,1.319648879135214e-60,3.6593863418419485e-57,0.721489526764934,0.4008438818565401
15,0.78,0.2381,2,489,16.218369,1.8533126,3.739935692108304e-59,1.4470941870999525e-56,0.8048048048048048,0.4295140971805639
15,0.78,0.2381,2,570,16.117922,1.9873792,1.909223332355715e-58,7.219467682666905e-56,0.6966966966966966,0.2621475704859028
15,0.78,0.2381,1,4619,16.108929,2.6926038,2.208147509261171e-58,2.6242255899348115e-55,0.4470899470899471,0.11097410604192355
15,0.78,0.2381,1,6826,16.073622,1.8858382,3.905821458535678e-58,4.332337161807774e-55,0.7619047619047619,0.39519112207151663
15,0.78,0.2381,1,6673,16.042622,3.1209812,6.43779137562825e-58,6.694498306731425e-55,0.3306878306878307,0.0530209617755857
15,0.78,0.2381,2,3118,16.038994,3.100455,6.825178927062855e-58,2.523496155299373e-55,0.32432432432432434,0.04619076184763048
15,0.78,0.2381,1,14161,15.898256,1.9646785,6.51526212324261e-57,6.264147612384023e-54,0.7619047619047619,0.3877928483353884
15,0.78,0.2381,1,8863,15.895789,1.2804106,6.776935750866235e-57,6.264147612384023e-54,0.9523809523809523,0.7977805178791615
15,0.78,0.2381,2,8770,15.871612,2.1266916,9.964916217592671e-57,3.4540890839230594e-54,0.6696696696696697,0.2741451709658068
15,0.78,0.2381,1,439,15.846545,2.3485737,1.485250685415103e-56,1.300610573891394e-53,0.455026455026455,0.10974106041923551
15,0.78,0.2381,2,3031,15.815419,2.1440113,2.4358280923394234e-56,8.27087914292721e-54,0.6546546546546547,0.2591481703659268
15,0.78,0.2381,2,9744,15.751373,1.9431126,6.720614695095117e-56,2.236351745939851e-53,0.7117117117117117,0.3101379724055189
15,0.78,0.2381,0,8527,15.748442,2.091827,7.039440583492209e-56,1.673174463259191e-52,0.5616757176105508,0.2222222222222222
15,0.78,0.2381,2,15166,15.658117,1.8510296,2.9242712161077246e-55,9.54000480266673e-53,0.8498498498498499,0.39532093581283745
15,0.78,0.2381,2,1460,15.609954,1.3531791,6.228203910913888e-55,1.9927857051881785e-52,0.96996996996997,0.8146370725854829
15,0.78,0.2381,1,12185,15.5130625,2.9738207,2.830522458316788e-54,2.242582507689272e-51,0.31216931216931215,0.04870530209617756
15,0.78,0.2381,2,8781,15.199597,1.2640865,3.5580316178269025e-52,1.0763369101346184e-49,0.9459459459459459,0.8122375524895021
15,0.78,0.2381,0,5943,15.151276,1.4022962,7.430999284650116e-52,1.5454620762251078e-48,0.7967416602017068,0.4978902953586498
15,0.78,0.2381,2,1482,15.130813,1.7092342,1.0143532953805083e-51,3.013716094382303e-49,0.8318318318318318,0.4709058188362327
15,0.78,0.2381,2,15003,15.100265,2.4601824,1.6128496046170633e-51,4.707823109055912e-49,0.45045045045045046,0.11697660467906419
15,0.78,0.2381,2,882,14.934658,1.4185694,1.960773112945225e-50,5.4372238421971085e-48,0.8948948948948949,0.6820635872825435
15,0.78,0.2381,2,1184,14.873322,1.5850469,4.911460601841401e-50,1.3396210080891348e-47,0.9099099099099099,0.6220755848830234
15,0.78,0.2381,1,10149,14.8194275,1.0346595,1.097156639466093e-49,7.936735724972546e-47,0.9920634920634921,0.9266337854500617
15,0.78,0.2381,0,12393,14.683049,1.4565347,8.278268552534101e-49,1.1477819348088531e-45,0.7486423584173778,0.4149085794655415
15,0.78,0.2381,2,11434,14.618919,2.8423638,2.1274974535863482e-48,5.709242360124139e-46,0.3303303303303303,0.0623875224955009
15,0.78,0.2381,2,4695,14.580652,1.9699194,3.729390275454358e-48,9.849142127461843e-46,0.6036036036036037,0.22555488902219556
15,0.78,0.2381,2,10719,14.568559,2.481366,4.451837786217818e-48,1.1573387044858134e-45,0.3633633633633634,0.07558488302339532
15,0.78,0.2381,1,441,14.562302,2.34307,4.878694956936321e-48,3.3821552788961045e-45,0.3888888888888889,0.09247842170160296
15,0.78,0.2381,2,9673,14.467045,3.9025137,1.95701743745541e-47,5.009362480674325e-45,0.18618618618618618,0.01259748050389922
15,0.78,0.2381,2,1410,14.437047,1.4747474,3.025288756056868e-47,7.626477927768813e-45,0.9009009009009009,0.6310737852429514
15,0.78,0.2381,1,4120,14.388711,2.3911462,6.092097004319213e-47,4.054412398314523e-44,0.35714285714285715,0.07768187422934648
15,0.78,0.2381,0,11301,14.388177,0.8567578,6.139328127084109e-47,7.296152955601815e-44,0.9759503491078355,0.9353023909985936
15,0.78,0.2381,1,4935,14.345186,3.924411,1.1419316580165669e-46,7.307484202338323e-44,0.18518518518518517,0.013563501849568433
15,0.78,0.2381,1,9182,14.268635,4.033829,3.432326568001469e-46,2.1150759051262383e-43,0.18783068783068782,0.014796547472256474
15,0.78,0.2381,1,436,14.218555,2.8904464,7.028921353062297e-46,4.032661843870706e-43,0.26455026455026454,0.040690505548705305
15,0.78,0.2381,0,6932,14.2167635,3.6543632,7.211140037568298e-46,7.498684246566334e-43,0.30721489526764933,0.03656821378340366
15,0.78,0.2381,1,6023,14.213132,3.2723334,7.595083062812921e-46,4.212233066636046e-43,0.22486772486772486,0.02651048088779285
15,0.78,0.2381,2,12571,14.172283,2.0765092,1.3600612777952655e-45,3.3408935739879383e-43,0.4924924924924925,0.15416916616676665
15,0.78,0.2381,2,13899,14.172007,1.374962,1.3654331231589121e-45,3.3408935739879383e-43,0.9039039039039038,0.6010797840431914
15,0.78,0.2381,1,1925,14.122184,2.6394603,2.7726297384653813e-45,1.488097212535065e-42,0.30687830687830686,0.059186189889025895
15,0.78,0.2381,1,12809,14.113015,2.3558729,3.157839887228451e-45,1.6418793763658426e-42,0.40476190476190477,0.10850801479654747
15,0.78,0.2381,1,14059,14.108269,1.951922,3.3777009006834985e-45,1.6890002943295253e-42,0.6402116402116402,0.2842170160295931
15,0.78,0.2381,1,8238,14.106744,2.1719968,3.4514971755742195e-45,1.6890002943295253e-42,0.4312169312169312,0.12453760789149199
15,0.78,0.2381,2,7646,14.025279,4.400517,1.0918248540773004e-44,2.6327220177011773e-42,0.16516516516516516,0.009598080383923215
15,0.78,0.2381,2,67,13.864076,3.4586935,1.045643736031194e-43,2.4163084000120836e-41,0.21921921921921922,0.02579484103179364
15,0.78,0.2381,1,11982,13.722806,1.6350802,7.413994450213184e-43,3.426501101740193e-40,0.7142857142857143,0.43834771886559803
15,0.78,0.2381,2,14975,13.661827,1.9225876,1.7162346718788178e-42,3.858744928475645e-40,0.4894894894894895,0.15116976604679064
15,0.78,0.2381,2,1647,13.634388,1.9811976,2.500806176929549e-42,5.547788422900511e-40,0.5195195195195195,0.1829634073185363
15,0.78,0.2381,2,1318,13.6324415,1.6159341,2.5684082151989276e-42,5.622786300589441e-40,0.7507507507507507,0.4259148170365927
15,0.78,0.2381,1,13695,13.621198,1.1197637,2.9961212552762256e-42,1.3472828498725904e-39,0.9603174603174603,0.8347718865598027
15,0.78,0.2381,1,8277,13.613785,6.801901,3.3161416367769435e-42,1.4519464355972312e-39,0.11904761904761904,0.0012330456226880395
15,0.78,0.2381,2,5618,13.505892,1.5191232,1.4435450717683986e-41,3.0791926800105913e-39,0.7927927927927928,0.4547090581883623
15,0.78,0.2381,2,268,13.5028305,2.6789079,1.5048214749155368e-41,3.169268316410722e-39,0.25225225225225223,0.03839232153569286
15,0.78,0.2381,2,15655,13.49764,2.5858607,1.6146594929949768e-41,3.358088080556303e-39,0.27927927927927926,0.04919016196760648
15,0.78,0.2381,0,11003,13.347134,1.4328289,1.230946864971524e-40,7.314462121212935e-38,0.6516679596586501,0.39381153305203936
15,0.78,0.2381,1,6596,13.338879,1.6038054,1.375130896672063e-40,5.866519963802508e-38,0.656084656084656,0.31812577065351416
15,0.78,0.2381,0,7571,13.272817,1.3549649,3.328299785322807e-40,1.9095259251103743e-37,0.682699767261443,0.3924050632911392
15,0.78,0.2381,2,13733,13.182236,1.6628149,1.110500457918567e-39,2.148431002191758e-37,0.7447447447447447,0.3887222555488902
15,0.78,0.2381,2,1088,13.168821,1.744916,1.3265307827513211e-39,2.53687576590994e-37,0.6216216216216216,0.28674265146970607
