n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
200,0.67,0.575,2,6491,33.085278,6.2613745,4.8395051087523e-240,8.051968599942077e-236,0.7068965517241379,0.030112923462986198
200,0.67,0.575,1,4894,27.159124,4.740016,1.975721940352079e-162,3.287206164357789e-158,0.6363636363636364,0.0668364099299809
200,0.67,0.575,2,5280,26.859016,4.366423,6.618431631496547e-159,5.505873274241977e-155,0.603448275862069,0.05708908406524467
200,0.67,0.575,2,10518,26.030169,5.4617066,2.256490069471836e-149,1.25144939252908e-145,0.46798029556650245,0.01819322459222083
200,0.67,0.575,2,6902,25.92568,3.4880133,3.4200378672338796e-148,1.4225647508759322e-144,0.7142857142857143,0.11794228356336262
200,0.67,0.575,1,6041,23.954699,3.9738028,8.255001138569744e-127,6.86733544717617e-123,0.5524475524475524,0.07065563335455124
200,0.67,0.575,2,13326,23.34139,4.9050965,1.685547816446357e-120,5.608828914006898e-117,0.4211822660098522,0.025721455457967377
200,0.67,0.575,1,14286,22.928116,3.5984983,2.43657120994543e-116,1.3513223930357353e-112,0.6480186480186481,0.14704010184595798
200,0.67,0.575,0,4365,22.834818,2.9475083,2.0685159603271103e-115,3.441596854792246e-111,0.7261802575107296,0.23832335329341317
200,0.67,0.575,2,6580,22.819334,3.2221997,2.9475601470454516e-115,8.173584287757036e-112,0.6059113300492611,0.10351317440401506
200,0.67,0.575,2,11236,22.219471,6.9682326,2.226735377969704e-109,5.292631888379991e-106,0.3078817733990148,0.003136762860727729
200,0.67,0.575,2,988,22.167526,1.816304,7.068966357952889e-109,1.470168278295252e-105,0.9778325123152709,0.8274780426599749
200,0.67,0.575,2,4730,22.114153,1.445277,2.3100683068403794e-108,4.270546276578914e-105,1.0,0.965495608531995
200,0.67,0.575,1,7097,21.718374,3.1700616,1.3756384745935115e-104,5.721968235071711e-101,0.5967365967365967,0.12603437301082113
200,0.67,0.575,1,9275,21.45269,3.1141517,4.309945972843267e-102,1.4341776219233257e-98,0.6037296037296037,0.13112667091024824
200,0.67,0.575,2,13917,21.241104,2.5605776,3.9841979894491354e-100,6.628908614845472e-97,0.7561576354679803,0.2559598494353827
200,0.67,0.575,2,16528,21.131645,3.2291338,4.071143726551072e-99,6.157789938396067e-96,0.5615763546798029,0.10351317440401506
200,0.67,0.575,2,13650,20.922258,2.5146646,3.358266579622669e-97,4.6562366126468303e-94,0.8448275862068966,0.2948557089084065
200,0.67,0.575,2,11440,20.769941,3.4130268,8.095606930865456e-96,1.036113139351842e-92,0.4827586206896552,0.07277289836888332
200,0.67,0.575,2,7085,20.749405,2.1444974,1.241161303869234e-95,1.4750315552697369e-92,0.9433497536945813,0.6166875784190715
200,0.67,0.575,2,5577,19.886839,1.6728523,5.290620028558363e-88,5.501583502197127e-85,0.9827586206896551,0.8538268506900878
200,0.67,0.575,2,8443,19.208946,3.7104564,3.1152495907970295e-82,2.879529038426721e-79,0.3620689655172414,0.038268506900878296
200,0.67,0.575,2,1262,18.86443,1.7901474,2.2367634678684703e-79,1.9586984514945056e-76,0.9236453201970444,0.5991217063989962
200,0.67,0.575,2,13466,18.858715,2.6812198,2.492069846764827e-79,2.0731529055236598e-76,0.603448275862069,0.18005018820577165
200,0.67,0.575,2,13473,18.546793,1.6867878,8.65661218203682e-77,6.001196395197025e-74,0.9532019704433498,0.7013801756587202
200,0.67,0.575,1,6568,18.545547,2.0746264,8.859477286260702e-77,2.4567330514800926e-73,0.9020979020979021,0.5576066199872692
200,0.67,0.575,2,8602,18.482313,3.440158,2.8662431075130084e-76,1.9075421129120574e-73,0.3645320197044335,0.0451693851944793
200,0.67,0.575,1,1179,18.282955,5.664297,1.1312721318201041e-74,2.6888722470318416e-71,0.23076923076923078,0.005728835136855506
200,0.67,0.575,2,8890,18.277308,1.739525,1.2546766816079488e-74,8.028965626381944e-72,0.896551724137931,0.6110414052697616
200,0.67,0.575,2,8640,18.147562,1.4017699,1.3422701416126773e-73,8.271366894871009e-71,0.9729064039408867,0.8500627352572145
200,0.67,0.575,2,6604,18.119122,1.9551148,2.2515993645693328e-73,1.3379325081323057e-70,0.8177339901477833,0.39021329987452946
200,0.67,0.575,1,3378,18.082144,2.6183667,4.4061201748284575e-73,9.163628433599484e-70,0.5617715617715617,0.16168045830681094
200,0.67,0.575,0,3471,18.00982,1.6708392,1.6315286988892136e-72,9.048458164039578e-69,0.8266094420600858,0.4994011976047904
200,0.67,0.575,2,1089,17.997639,1.9677017,2.033012386911242e-72,1.1275086697809748e-69,0.7881773399014779,0.36762860727728985
200,0.67,0.575,2,15126,17.574308,2.1486647,3.875895081177536e-69,2.0802303987300594e-66,0.7142857142857143,0.26223337515683814
200,0.67,0.575,1,1354,17.040907,1.9800807,4.083436775017953e-65,7.548913451416522e-62,0.703962703962704,0.3309993634627626
200,0.67,0.575,2,378,16.892801,1.8328705,5.083149072223681e-64,2.3492620628793774e-61,0.7881773399014779,0.3726474278544542
200,0.67,0.575,2,12286,16.847437,2.6184988,1.0956014367203046e-63,4.92665316328444e-61,0.4729064039408867,0.11794228356336262
200,0.67,0.575,2,9744,16.6496,1.9853742,3.0463551235883528e-62,1.3338225406911319e-59,0.6674876847290641,0.2697616060225847
200,0.67,0.575,2,1482,16.57858,1.7455379,9.95531686745433e-62,4.140914051017629e-59,0.8226600985221675,0.44040150564617314
200,0.67,0.575,2,489,16.569859,1.8214936,1.150944448665976e-61,4.670588716318172e-59,0.7660098522167488,0.38707653701380174
200,0.67,0.575,1,1202,16.548306,2.9536803,1.646710531412327e-61,2.576854543872455e-58,0.3822843822843823,0.07447485677912158
200,0.67,0.575,1,4619,16.546259,2.7129204,1.703654284324859e-61,2.576854543872455e-58,0.4289044289044289,0.09993634627625717
200,0.67,0.575,0,5943,16.542868,1.5507823,1.8023412145512186e-61,5.9974706255406356e-58,0.7699570815450644,0.45868263473053894
200,0.67,0.575,1,6306,16.516626,3.1593423,2.7855000157731658e-61,3.862095771869494e-58,0.29836829836829837,0.036282622533418206
200,0.67,0.575,1,12185,16.463514,3.1282995,6.708947553407255e-61,8.586420722583839e-58,0.3006993006993007,0.037555697008274984
200,0.67,0.575,2,1410,16.386908,1.5962838,2.3721158857940553e-60,9.17843351345151e-58,0.8866995073891626,0.6016311166875784
200,0.67,0.575,0,13743,16.357595,1.6446409,3.8399779761088395e-60,1.0648258927749811e-56,0.696137339055794,0.38083832335329343
200,0.67,0.575,2,1318,16.14154,1.8039411,1.3024963826436931e-58,4.815763292094615e-56,0.7635467980295566,0.3820577164366374
200,0.67,0.575,0,6932,16.110477,3.9235523,2.1535396760985398e-58,3.9811770145475e-55,0.32532188841201715,0.031137724550898204
200,0.67,0.575,1,6614,16.06188,3.226796,4.72024757216356e-58,5.609677078975523e-55,0.31934731934731936,0.051559516231699555
200,0.67,0.575,0,1945,15.964886,1.2762891,2.2445350286713812e-57,3.734457380703444e-54,0.9339055793991416,0.7425149700598802
200,0.67,0.575,1,14161,15.927845,1.9060296,4.0611213673010426e-57,4.504595820610316e-54,0.7296037296037297,0.3634627625716104
200,0.67,0.575,1,6826,15.811271,1.8345004,2.6016529155454096e-56,2.7053938255527827e-53,0.7132867132867133,0.3730108211330363
200,0.67,0.575,2,882,15.804694,1.4618204,2.887904321901945e-56,1.044542437126186e-53,0.8817733990147784,0.6304893350062736
200,0.67,0.575,1,6673,15.764811,3.1500044,5.433508489504628e-56,5.317806720492824e-53,0.2937062937062937,0.042011457670273714
200,0.67,0.575,0,8527,15.653318,1.9906951,3.153396465835935e-55,4.372184199881524e-52,0.5381974248927038,0.21317365269461078
200,0.67,0.575,0,7571,15.634431,1.5237054,4.242471325874069e-55,5.4297106092225204e-52,0.6969957081545064,0.36766467065868264
200,0.67,0.575,0,12393,15.591508,1.4946365,8.314809403454753e-55,9.881557061048585e-52,0.7467811158798283,0.3976047904191617
