n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
15,0.23,0.2371,1,13650,27.486225,5.9013147,2.5651748983078478e-166,4.267937995804597e-162,0.5024390243902439,0.016981132075471698
15,0.23,0.2371,1,8685,24.522907,5.680405,8.416966735806132e-133,7.002074627517121e-129,0.4097560975609756,0.013207547169811321
15,0.23,0.2371,1,10133,22.69597,3.4128404,4.9099030319576785e-114,2.7230322215237286e-110,0.624390243902439,0.12515723270440252
15,0.23,0.2371,1,13352,21.677639,3.66066,3.335531016647923e-104,1.3874141263747035e-100,0.48292682926829267,0.06540880503144654
15,0.23,0.2371,1,8613,21.495102,2.2954073,1.7301356867139666e-102,5.757199511109396e-99,0.8780487804878049,0.45220125786163523
15,0.23,0.2371,1,601,21.330835,2.6897306,5.874946618265115e-101,1.6291226972449163e-97,0.7268292682926829,0.2069182389937107
15,0.23,0.2371,1,1818,21.272455,4.145771,2.0430208754657897e-100,4.855968760857116e-97,0.3975609756097561,0.03459119496855346
15,0.23,0.2371,1,15106,20.996828,5.544243,7.011280279946997e-98,1.4581710162219767e-94,0.3170731707317073,0.012578616352201259
15,0.23,0.2371,1,3561,20.949919,2.5202894,1.879479927723028e-97,3.4745318930506374e-94,0.7682926829268293,0.23962264150943396
15,0.23,0.2371,1,1569,20.076399,2.7833695,1.186927993767754e-89,1.9397483341360566e-86,0.5292682926829269,0.09433962264150944
15,0.23,0.2371,1,6480,20.072554,3.839399,1.2824396968083076e-89,1.9397483341360566e-86,0.36585365853658536,0.03207547169811321
15,0.23,0.2371,1,7415,18.903505,3.2721062,1.0671944331431328e-79,1.4796650815529534e-76,0.47560975609756095,0.09685534591194969
15,0.23,0.2371,1,3094,18.850088,4.2011733,2.9335085185981564e-79,3.754439594802779e-76,0.35609756097560974,0.040880503144654086
15,0.23,0.2371,0,6308,18.18162,2.992847,7.217000991455646e-74,8.576890178274217e-71,0.6786163522012578,0.17073170731707318
15,0.23,0.2371,1,1970,18.005116,2.3542435,1.7762820872357655e-72,1.970252091161911e-69,0.6292682926829268,0.21509433962264152
15,0.23,0.2371,1,4501,17.674868,6.4810834,6.54933956358286e-70,6.810494478680726e-67,0.2048780487804878,0.0031446540880503146
