n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
50,0.01,0.7211,4,1309,30.873756,7.471697,2.688899033633761e-209,4.473790212159851e-205,0.6857142857142857,0.005089058524173028
50,0.01,0.7211,3,4481,21.822533,8.246046,1.417866490958196e-105,2.3590462676562463e-101,0.27419354838709675,0.0010319917440660474
50,0.01,0.7211,4,724,21.230194,27.355097,5.025383680792023e-100,4.180616684050884e-96,0.22857142857142856,0.0
50,0.01,0.7211,3,8976,17.622404,5.365891,1.658042766874194e-69,1.3793257777626418e-65,0.3064516129032258,0.008255933952528379
50,0.01,0.7211,2,2106,17.185362,4.1739445,3.4181002884192027e-66,5.687035259871869e-62,0.6233766233766234,0.0717628705148206
50,0.01,0.7211,3,13937,14.485819,4.0879235,1.489378495538309e-47,8.260093136255461e-44,0.41935483870967744,0.033539731682146544
50,0.01,0.7211,2,3520,13.882398,4.254478,8.098928415758963e-44,6.737498549069881e-40,0.2727272727272727,0.01612064482579303
50,0.01,0.7211,3,13485,12.630315,7.5995145,1.4370169223089126e-36,5.9772718883439214e-33,0.0967741935483871,0.0005159958720330237
50,0.01,0.7211,4,10056,11.1809435,7.4388037,5.054973324902663e-29,2.803488205991017e-25,0.08571428571428572,0.0005089058524173028
50,0.01,0.7211,4,16451,10.599147,25.26797,3.007109711329487e-26,1.0006458275420002e-22,0.05714285714285714,0.0
50,0.01,0.7211,4,12175,10.599147,25.26797,3.007109711329487e-26,1.0006458275420002e-22,0.05714285714285714,0.0
50,0.01,0.7211,2,8640,9.089485,4.2619953,9.950887858948734e-20,5.518762406572967e-16,0.11688311688311688,0.006760270410816433
50,0.01,0.7211,2,4489,8.859003,6.6681447,8.073321165532943e-19,3.3580979388034276e-15,0.05194805194805195,0.0005200208008320333
50,0.01,0.7211,3,5177,7.9086924,24.43055,2.6010602898560645e-15,7.212740183770866e-12,0.03225806451612903,0.0
50,0.01,0.7211,3,11406,7.9086924,24.43055,2.6010602898560645e-15,7.212740183770866e-12,0.03225806451612903,0.0
50,0.01,0.7211,4,13754,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,13885,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,1156,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,1978,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,11128,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,13478,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,16213,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,5582,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,11186,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,5116,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,14750,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,14011,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,1741,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,12292,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,2843,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,2433,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,569,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,3481,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,12952,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,13598,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,5031,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,8598,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,2356,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,7897,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,9648,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,13812,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,6474,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,273,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,6419,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,13048,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,8636,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,8543,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,13034,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,4380,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,1777,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,2315,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,10286,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,4,14062,7.4928536,24.253613,6.739198814409545e-14,2.6075997645150237e-11,0.02857142857142857,0.0
50,0.01,0.7211,2,9143,7.069162,24.114807,1.5587212995802672e-12,4.3223341637360806e-09,0.025974025974025976,0.0
50,0.01,0.7211,2,5987,7.069162,24.114807,1.5587212995802672e-12,4.3223341637360806e-09,0.025974025974025976,0.0
50,0.01,0.7211,4,4608,6.529292,5.253969,6.608135350690615e-11,2.3901338253215317e-08,0.05714285714285714,0.0015267175572519084
50,0.01,0.7211,4,15016,6.529292,5.253969,6.608135350690615e-11,2.3901338253215317e-08,0.05714285714285714,0.0015267175572519084
50,0.01,0.7211,4,13758,6.529292,5.253969,6.608135350690615e-11,2.3901338253215317e-08,0.05714285714285714,0.0015267175572519084
50,0.01,0.7211,2,14007,6.5292363,3.6783714,6.61058105801312e-11,1.5712406806174611e-07,0.07792207792207792,0.0062402496099844
50,0.01,0.7211,4,8885,6.4718304,4.437026,9.682280106686834e-11,3.427527157767139e-08,0.08571428571428572,0.004071246819338422
50,0.01,0.7211,3,11089,6.355719,5.9820538,2.0745381813720805e-10,3.451616626166868e-07,0.03225806451612903,0.0005159958720330237
50,0.01,0.7211,3,12883,6.355719,5.9820538,2.0745381813720805e-10,3.451616626166868e-07,0.03225806451612903,0.0005159958720330237
50,0.01,0.7211,3,10066,6.355719,5.9820538,2.0745381813720805e-10,3.451616626166868e-07,0.03225806451612903,0.0005159958720330237
50,0.01,0.7211,3,455,6.355719,5.9820538,2.0745381813720805e-10,3.451616626166868e-07,0.03225806451612903,0.0005159958720330237
50,0.01,0.7211,1,3008,6.0157504,4.4167438,1.7905528778453444e-09,2.979121878159084e-05,0.03461538461538462,0.001639344262295082
50,0.01,0.7211,4,5207,5.907342,4.8386774,3.4767177414352057e-09,1.205117287124978e-06,0.05714285714285714,0.002035623409669211
50,0.01,0.7211,1,601,5.8624616,1.7834452,4.560558414752633e-09,3.793928545232715e-05,0.07564102564102564,0.021311475409836064
50,0.01,0.7211,2,14485,5.6578035,5.655099,1.5332241413807337e-08,3.188722908036581e-05,0.025974025974025976,0.0005200208008320333
50,0.01,0.7211,3,6491,5.6288075,4.513903,1.8145977577496927e-08,4.320278429337037e-06,0.04838709677419355,0.0025799793601651187
50,0.01,0.7211,3,9689,5.5908914,23.422462,2.2590709421344046e-08,4.320278429337037e-06,0.016129032258064516,0.0
