n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
50,0.23,0.7529,2,7696,23.955729,4.59047,8.053445759067107e-127,9.67284689191598e-123,0.4849624060150376,0.03229527104959631
50,0.23,0.7529,2,5480,23.94042,4.434185,1.1627415424829884e-126,9.67284689191598e-123,0.5864661654135338,0.06689734717416378
50,0.23,0.7529,2,6229,21.864462,3.8507526,5.662878380180917e-106,3.1406323496483364e-102,0.575187969924812,0.0847750865051903
50,0.23,0.7529,2,8554,19.88533,2.7169614,5.452224507434327e-88,2.267852783867308e-84,0.8157894736842105,0.2750865051903114
50,0.23,0.7529,2,10439,19.850357,2.2443798,1.094186954203089e-87,3.6410165088061992e-84,0.943609022556391,0.5755478662053056
50,0.23,0.7529,2,13463,19.782839,4.58395,4.184572329696668e-87,1.160381907024886e-83,0.30451127819548873,0.01384083044982699
50,0.23,0.7529,2,10702,18.808872,3.0956893,6.388152500285997e-79,1.518372589996549e-75,0.5,0.08073817762399077
50,0.23,0.7529,2,2364,17.594156,3.9585729,2.73096430614309e-69,5.67972301570109e-66,0.3007518796992481,0.02422145328719723
50,0.23,0.7529,2,11981,17.514357,2.9653242,1.1133612089807984e-68,2.0582337550025024e-65,0.4924812030075188,0.09457900807381776
50,0.23,0.7529,2,840,17.437927,2.6905882,4.252177831824333e-68,7.074773476589325e-65,0.5902255639097744,0.15051903114186851
50,0.23,0.7529,3,7865,17.327047,3.361707,2.940457389375782e-67,4.892333004443425e-63,0.49074074074074076,0.08744394618834081
50,0.23,0.7529,1,531,17.067629,2.737765,2.5848452110302807e-65,4.300665462112181e-61,0.4166666666666667,0.09315068493150686
50,0.23,0.7529,2,5600,16.994326,2.8100579,9.046400011486509e-65,1.3683091217373866e-61,0.5075187969924813,0.11014994232987313
50,0.23,0.7529,2,3945,16.965738,2.5437567,1.4723570547236463e-64,2.0414230563743356e-61,0.5977443609022557,0.15974625144175317
50,0.23,0.7529,0,6932,16.73699,2.2136304,7.046190233128175e-63,1.1723451309878658e-58,0.5143149284253579,0.17123287671232876
50,0.23,0.7529,2,6332,16.526562,3.4729323,2.3624054608315703e-61,3.023515542870436e-58,0.3233082706766917,0.03748558246828143
50,0.23,0.7529,2,1501,15.9706335,5.899803,2.046974824702359e-57,2.432683366671275e-54,0.16917293233082706,0.0034602076124567475
50,0.23,0.7529,1,4136,15.221491,2.7405677,2.5466133652398563e-52,2.1185276585430365e-48,0.3111111111111111,0.05821917808219178
50,0.23,0.7529,1,13431,15.173131,2.5273783,5.327359264118099e-52,2.9545534478798977e-48,0.3851851851851852,0.10273972602739725
50,0.23,0.7529,2,6480,15.134624,3.840615,9.572700949661509e-52,1.0618039893364546e-48,0.22932330827067668,0.01903114186851211
50,0.23,0.7529,3,8138,14.91468,3.882551,2.6454487719206893e-50,2.200748833360821e-46,0.24537037037037038,0.021860986547085202
50,0.23,0.7529,0,558,14.884519,2.1881125,4.1546516410746286e-50,3.456254700209983e-46,0.4233128834355828,0.1379647749510763
50,0.23,0.7529,2,1186,14.831648,2.966255,9.146044913881233e-50,9.510743454822246e-47,0.34210526315789475,0.058246828143021914
50,0.23,0.7529,3,14883,14.700082,8.182768,6.438228994226457e-49,3.570641800197993e-45,0.125,0.0005605381165919282
50,0.23,0.7529,1,13442,14.65329,1.8106031,1.2834708750680706e-48,5.33859710484564e-45,0.5851851851851851,0.2554794520547945
50,0.23,0.7529,3,8255,14.339848,2.6650198,1.2332655354606857e-46,5.129767994748722e-43,0.4722222222222222,0.11491031390134529
50,0.23,0.7529,2,3851,14.243306,2.3900645,4.933634877527928e-46,4.8285774760182156e-43,0.4548872180451128,0.11649365628604383
50,0.23,0.7529,3,13685,14.199334,3.5413654,9.248725550872363e-46,3.0776059143082875e-42,0.24537037037037038,0.02522421524663677
50,0.23,0.7529,0,14510,13.90178,1.9143395,6.178556006536748e-44,3.4266271612252803e-40,0.5153374233128835,0.2553816046966732
50,0.23,0.7529,2,6195,13.87309,3.1058733,9.221659865721224e-44,8.075261939256301e-41,0.2669172932330827,0.03748558246828143
50,0.23,0.7529,2,6372,13.82671,1.9232398,1.7588394844787384e-43,1.4631785671378626e-40,0.6729323308270677,0.29930795847750863
50,0.23,0.7529,2,1191,13.804965,2.7103214,2.378871076788941e-43,1.884745570267352e-40,0.32706766917293234,0.06113033448673587
