n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
50,0.78,0.6964,3,13463,24.912136,4.809654,5.496713882515829e-137,9.145432557729837e-133,0.46686746987951805,0.023980815347721823
50,0.78,0.6964,3,7696,24.32395,4.1166415,1.0940345508053861e-130,9.101273428150007e-127,0.5993975903614458,0.07673860911270983
50,0.78,0.6964,3,5480,23.755985,4.209278,9.528834810508946e-125,5.284691785908261e-121,0.6716867469879518,0.1264988009592326
50,0.78,0.6964,3,8554,22.659498,2.9996269,1.1245204716154713e-113,4.6774429016845527e-110,0.9216867469879518,0.4262589928057554
50,0.78,0.6964,4,7865,21.013964,4.1626797,4.887914083443049e-98,8.132511452032545e-94,0.8529411764705882,0.17489270386266095
50,0.78,0.6964,3,840,20.708725,2.6826997,2.8900177455838594e-95,9.616823050204851e-92,0.822289156626506,0.3303357314148681
50,0.78,0.6964,4,8138,20.138462,4.3744526,3.397236279164867e-90,2.8261608606372527e-86,0.5514705882352942,0.05525751072961373
50,0.78,0.6964,3,10702,20.060461,2.8225396,1.635593064889289e-89,4.5354995689379976e-86,0.6867469879518072,0.18884892086330934
50,0.78,0.6964,3,10439,19.992546,2.0121162,6.394746804434139e-89,1.5199399618882173e-85,0.9728915662650602,0.8045563549160671
50,0.78,0.6964,3,9714,19.964142,4.086128,1.1295329305703963e-88,2.3491461123537817e-85,0.3644578313253012,0.030575539568345324
50,0.78,0.6964,3,1501,19.656275,5.1018095,5.108901894285673e-86,9.444656635236113e-83,0.2710843373493976,0.008393285371702638
50,0.78,0.6964,3,6229,19.57281,3.3298292,2.637363482281868e-85,4.388045361820572e-82,0.6385542168674698,0.18645083932853718
50,0.78,0.6964,3,1186,19.520367,2.9241142,7.37072125440824e-85,1.1148550930076756e-81,0.5993975903614458,0.1366906474820144
50,0.78,0.6964,3,1191,19.3018,2.7454696,5.187141392343668e-83,7.191971540484495e-80,0.5933734939759037,0.13369304556354916
50,0.78,0.6964,3,6332,19.284365,3.3074105,7.267678818999355e-83,9.301510783885483e-80,0.4939759036144578,0.08752997601918465
50,0.78,0.6964,4,14420,19.27719,4.2838674,8.34929829131271e-83,4.630520832362028e-79,0.5147058823529411,0.05203862660944206
50,0.78,0.6964,3,3851,18.942434,2.5573452,5.098472749896263e-80,6.0591706866267156e-77,0.7078313253012049,0.21882494004796163
50,0.78,0.6964,3,3945,18.742718,2.5015004,2.219932693169389e-78,2.462349343263486e-75,0.7680722891566265,0.32973621103117506
50,0.78,0.6964,4,7117,18.69417,4.3285136,5.52230151381788e-78,2.2970013146725473e-74,0.47058823529411764,0.04452789699570815
50,0.78,0.6964,3,6480,18.686745,4.014632,6.34702994206482e-78,6.600117761004654e-75,0.35843373493975905,0.03896882494004796
50,0.78,0.6964,4,4670,18.452946,6.102164,4.937942919304575e-76,1.6431498858277904e-72,0.2426470588235294,0.00536480686695279
50,0.78,0.6964,3,5600,18.23749,2.56466,2.6013795136169783e-74,2.5459854322093697e-71,0.6897590361445783,0.24040767386091128
50,0.78,0.6964,4,2550,18.02692,4.9918246,1.1977939136014073e-72,3.321482522416702e-69,0.2867647058823529,0.011802575107296138
50,0.78,0.6964,1,14510,17.99264,2.3675947,2.2250452895932137e-72,3.7020303528251888e-68,0.7715930902111324,0.47802569303583503
