n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
15,0.45,0.442,2,6491,32.00829,5.918813,8.360762768559762e-225,1.3910637094329732e-220,0.680306905370844,0.031696706028589185
15,0.45,0.442,1,4894,24.09072,4.348834,3.127342294955862e-128,5.203272110347563e-124,0.5489749430523918,0.06790518898142217
15,0.45,0.442,2,5280,23.908323,4.13369,2.509260851121859e-126,2.0874541020482742e-122,0.5089514066496164,0.05034182722187694
15,0.45,0.442,2,6902,23.035044,3.27775,2.077457499446512e-117,1.1521579291930355e-113,0.6061381074168798,0.10006215040397763
15,0.45,0.442,1,14286,21.989826,3.5292408,3.603581450792543e-107,2.9978194089143165e-103,0.5763097949886105,0.11467008327994875
15,0.45,0.442,1,6041,21.82853,3.824424,1.2435822324719783e-105,6.896907061289591e-102,0.46924829157175396,0.057655349135169766
15,0.45,0.442,2,10518,21.708899,4.8861437,1.6905776251879363e-104,7.031957631969221e-101,0.35805626598465473,0.018645121193287758
15,0.45,0.442,2,13326,21.617748,4.6769,1.2229906015470854e-103,4.0696235257080816e-100,0.3657289002557545,0.02113113735239279
15,0.45,0.442,2,7085,20.89038,2.1677911,6.549494738207563e-97,1.8161748909049572e-93,0.928388746803069,0.5550031075201989
15,0.45,0.442,2,6580,20.79631,3.1766076,4.674148592222051e-96,1.110978346819864e-92,0.5115089514066496,0.08328154133001865
15,0.45,0.442,2,11236,20.748857,6.737103,1.2554105400641375e-95,2.61094007069839e-92,0.2710997442455243,0.003107520198881293
15,0.45,0.442,3,10716,20.608477,4.992402,2.3036584174823659e-94,3.8328268750071603e-90,0.6612903225806451,0.04076367389060888
15,0.45,0.442,2,4730,20.439348,1.394738,7.4731259587138816e-93,1.3815318855675728e-89,0.9948849104859335,0.9440646364201367
15,0.45,0.442,1,7097,19.911037,2.9576812,3.2648657191534276e-88,1.3580208958818682e-84,0.5148063781321185,0.1005765534913517
15,0.45,0.442,2,988,19.394318,1.7099345,8.61876449205597e-84,1.4339900361882723e-80,0.959079283887468,0.7445618396519578
15,0.45,0.442,2,5577,19.135437,1.6675532,1.2800148921456756e-81,1.9360807068654318e-78,0.9616368286445013,0.8141702921068987
15,0.45,0.442,2,13650,18.808594,2.25999,6.421913914466587e-79,8.903983642407922e-76,0.7698209718670077,0.27346177750155376
15,0.45,0.442,0,4365,18.51624,2.380365,1.52741917196064e-76,2.5413200183081125e-72,0.6245487364620939,0.24663677130044842
15,0.45,0.442,2,13917,18.473928,2.3266842,3.348114055465519e-76,4.2850708965257926e-73,0.6547314578005116,0.21504039776258546
15,0.45,0.442,1,9275,18.138906,2.7563944,1.5712820079747992e-73,5.228598009736942e-70,0.49430523917995445,0.11531069827033953
15,0.45,0.442,2,15126,18.02207,2.3945453,1.3075872406236823e-72,1.5539740363926304e-69,0.649616368286445,0.21379738968303294
15,0.45,0.442,2,11440,17.977991,3.1155324,2.8980868034512945e-72,3.214557882388176e-69,0.40153452685422,0.06525792417650715
15,0.45,0.442,1,3378,17.87468,2.7088754,1.8573970386708187e-71,5.15056198823418e-68,0.48519362186788156,0.11402946828955797
15,0.45,0.442,2,16528,17.778664,2.7262437,1.0341709241935769e-70,1.0754084897957957e-67,0.47570332480818417,0.09881914232442511
15,0.45,0.442,3,3430,17.13318,5.4921947,8.393772109570284e-66,6.982779017951519e-62,0.3064516129032258,0.009287925696594427
15,0.45,0.442,2,13466,17.066141,2.4028256,2.6515653670412115e-65,2.321933925096404e-62,0.5473145780051151,0.1559975139838409
15,0.45,0.442,2,1262,17.052387,1.7156854,3.3554601034811635e-65,2.79140726008598e-62,0.8746803069053708,0.5201988812927284
15,0.45,0.442,2,13473,16.844204,1.5840617,1.1571460436703466e-63,9.167902797422489e-61,0.9232736572890026,0.6376631448104413
15,0.45,0.442,2,8640,16.79423,1.3625265,2.689717798351579e-63,1.945718466477112e-60,0.9539641943734015,0.798011187072716
15,0.45,0.442,1,1179,16.48928,5.4918113,4.381278632996136e-61,1.0413673413684244e-57,0.1867881548974943,0.003843689942344651
15,0.45,0.442,2,8443,16.398325,3.4741652,1.965847742288598e-60,1.3628239473415706e-57,0.28388746803069054,0.032318210068365445
15,0.45,0.442,2,8602,16.177681,3.348204,7.247416282816392e-59,4.823300484539965e-56,0.2915601023017903,0.036668738346799255
15,0.45,0.442,1,1354,16.120966,1.9309717,1.817477481129286e-58,3.7798987913786326e-55,0.621867881548975,0.24663677130044842
15,0.45,0.442,1,6568,16.085497,1.819905,3.2245502166924396e-58,5.961118500592089e-55,0.8246013667425968,0.5131326073030109
15,0.45,0.442,2,8890,15.95186,1.6536888,2.765334586293511e-57,1.6432013159554086e-54,0.8235294117647058,0.4978247358607831
15,0.45,0.442,2,6604,15.782541,1.8529974,4.10332046841781e-56,2.3541739983977763e-53,0.7084398976982097,0.31572405220633937
15,0.45,0.442,2,15166,15.358806,1.9013344,3.092192556961713e-53,1.714929992090966e-50,0.7058823529411765,0.3119950279676818
15,0.45,0.442,2,1089,15.143997,1.8010988,8.301150659868621e-52,4.455307892867552e-49,0.659846547314578,0.2995649471721566
15,0.45,0.442,1,1202,15.0114975,2.8299446,6.173803999430533e-51,1.0271975094252521e-47,0.3211845102505695,0.06213965406790519
15,0.45,0.442,2,378,14.949496,1.7250094,1.569313393516866e-50,8.159448825416755e-48,0.690537084398977,0.310130515848353
15,0.45,0.442,2,1318,14.756608,1.7537324,2.789633641847604e-49,1.3651154274429541e-46,0.6777493606138107,0.307644499689248
15,0.45,0.442,0,3471,14.734652,1.3691598,3.861817676901492e-49,2.1417640836095672e-45,0.7391696750902527,0.4405829596412556
15,0.45,0.442,1,439,14.688903,2.4938552,7.593370256144082e-49,1.1485317665611385e-45,0.3416856492027335,0.07303010890454836
15,0.45,0.442,2,489,14.614171,1.7552955,2.2811356514867375e-48,1.0257712153901714e-45,0.6624040920716112,0.31572405220633937
15,0.45,0.442,2,1410,14.604797,1.4882598,2.6175909163298036e-48,1.1460915175235598e-45,0.8184143222506394,0.5270354257302673
