n_neighbors,ratio,resolution,leiden_cluster,gene,score,log2fc,pval,pval_adj,pct_nz_group,pct_nz_reference
200,0.78,0.5857,2,6491,33.655334,6.367417,2.605256285512001e-248,4.334625407834867e-244,0.729064039408867,0.03262233375156838
200,0.78,0.5857,1,4894,27.032497,4.784307,6.135234554213839e-161,1.0207803251300985e-156,0.6306306306306306,0.06812339331619537
200,0.78,0.5857,2,5280,26.899487,4.210866,2.2268401399294893e-159,1.852508312407342e-155,0.6206896551724138,0.06148055207026349
200,0.78,0.5857,2,6902,26.163486,3.5148122,6.922225255393224e-151,3.839066126641082e-147,0.7413793103448276,0.1355081555834379
200,0.78,0.5857,2,10518,25.623411,5.295976,8.367913777469841e-145,3.48063373573858e-141,0.47044334975369456,0.02258469259723965
200,0.78,0.5857,1,6041,24.398705,4.0071135,1.7651839821822936e-131,1.46845655477745e-127,0.5653153153153153,0.07197943444730077
200,0.78,0.5857,2,13326,23.674484,4.9352155,6.6060645702461344e-124,2.198234046395104e-120,0.42857142857142855,0.025094102885821833
200,0.78,0.5857,1,14286,23.662313,3.6674736,8.816065550646838e-124,4.889389954388736e-120,0.6644144144144144,0.14652956298200515
200,0.78,0.5857,0,4365,23.506237,3.0042148,3.5216106721723755e-122,5.859255836360398e-118,0.7547826086956522,0.2647058823529412
200,0.78,0.5857,2,6580,23.44132,3.2442007,1.6208121225344653e-121,4.494512015788072e-118,0.6403940886699507,0.11292346298619825
200,0.78,0.5857,2,11236,23.234735,7.566637,2.0297174022707463e-119,4.8243483055686685e-116,0.33004926108374383,0.002509410288582183
200,0.78,0.5857,2,4730,22.520697,1.4548709,2.602469433604894e-112,5.412485804539777e-109,1.0,0.9774153074027604
200,0.78,0.5857,2,988,22.42023,1.7826557,2.4988839014555348e-111,4.6196033724907986e-108,0.9802955665024631,0.863237139272271
200,0.78,0.5857,2,16528,22.158484,3.3392258,8.641330380212337e-109,1.4377445486597288e-105,0.6009852216748769,0.11041405269761606
200,0.78,0.5857,1,7097,22.059704,3.123952,7.708447665985796e-108,3.2063288066667916e-104,0.6261261261261262,0.13946015424164523
200,0.78,0.5857,1,9275,21.829588,3.0790217,1.215100280603517e-105,4.043367693736263e-102,0.6238738738738738,0.13817480719794345
200,0.78,0.5857,2,13917,21.434668,2.5375724,6.348653515917198e-102,9.602627017984576e-99,0.7807881773399015,0.27603513174404015
200,0.78,0.5857,2,13650,21.427567,2.6210957,7.394470471877674e-102,1.0252433309258395e-98,0.8571428571428571,0.30175658720200754
200,0.78,0.5857,2,7085,21.403582,2.1988957,1.2373103660257423e-101,1.583566913072023e-98,0.9556650246305419,0.6361355081555834
200,0.78,0.5857,2,11440,20.87571,3.3007488,8.9035628817009e-97,9.875831948382639e-94,0.5123152709359606,0.08531994981179424
200,0.78,0.5857,2,5577,20.616093,1.7107685,1.9682940413387608e-94,2.0467797662371437e-91,0.9802955665024631,0.8619824341279799
